businessZones,city,companyFullName,companyShortName,companySize,createTime,district,education,industryField,industryLables,jobNature,positionId,salary,workYear
['仓前'],杭州,杭州橙鹰数据技术有限公司,橙鹰,150-500人,2018/5/14 15:05,余杭区,本科,数据服务,"['信息安全', '教育', '地图', '物流', '社交']",全职,4466003,20k-35k,5-10年
"['古荡', '文三路']",杭州,杭州嘉云数据科技有限公司,Club Factory,150-500人,2018/5/23 14:06,西湖区,本科,"电子商务,移动互联网","['电商', 'BI', '数据挖掘']",全职,4309857,15k-25k,3-5年
"['古荡', '文三路']",杭州,杭州嘉云数据科技有限公司,Club Factory,150-500人,2018/5/23 14:06,西湖区,本科,"电子商务,移动互联网","['电商', 'BI', '数据挖掘']",全职,4362816,20k-30k,3-5年
"['古墩路', '文一路', '翠苑']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018/5/16 11:22,西湖区,不限,移动互联网,[],全职,3116205,10k-15k,不限
"['翠苑', '文一路', '古墩路']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018/5/16 11:22,西湖区,本科,移动互联网,[],全职,3863554,10k-15k,应届毕业生
"['翠苑', '文一路', '古墩路']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018/5/16 11:22,西湖区,不限,移动互联网,"['广告营销', '高级', '大数据', '数据挖掘', 'SPSS']",全职,4406376,10k-15k,不限
"['西溪', '西溪', '西湖', '古荡', '西湖', '古荡']",杭州,杭州财米科技有限公司,挖财,500-2000人,2018/5/23 9:37,西湖区,本科,"移动互联网,金融","['电商', '大数据']",全职,2615738,15k-30k,1-3年
"['古荡', '文三路']",杭州,杭州嘉云数据科技有限公司,Club Factory,150-500人,2018/5/23 14:06,西湖区,本科,"电子商务,移动互联网","['电商', '数据挖掘']",全职,4467010,8k-15k,1-3年
"['长河', '长河', '西兴', '西兴']",杭州,观澜网络（杭州）有限公司,丁香园,500-2000人,2018/5/23 11:52,滨江区,不限,"医疗健康,企业服务",[],全职,3463678,7k-12k,3-5年
"['翠苑', '文一路', '古墩路']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018/5/16 11:22,西湖区,本科,移动互联网,[],全职,4065238,10k-15k,1-3年
,郑州,郑州时空隧道信息技术有限公司,UU跑腿,50-150人,2018/5/23 9:01,金水区,大专,"移动互联网,O2O",[],全职,4265646,8k-15k,3-5年
,郑州,中移在线服务有限公司,中移在线服务有限公司,2000人以上,2018/5/22 9:42,高新区,本科,移动互联网,[],全职,3724429,15k-20k,3-5年
,郑州,北京斗米优聘科技发展有限公司,斗米,500-2000人,2018/5/22 13:45,管城回族区,本科,"移动互联网,O2O",[],全职,4511446,4k-6k,1-3年
"['工人路', '汝河路', '工人路', '桐柏路', '汝河路', '桐柏路']",郑州,北京合众伟奇科技有限公司,合众伟奇,150-500人,2018/5/22 10:11,中原区,本科,"数据服务,其他",[],全职,3366099,8k-16k,3-5年
"['丰产路', '花园路', '经三路']",郑州,北京拓普丰联信息工程有限公司,拓普网络,150-500人,2018/5/16 16:07,金水区,本科,移动互联网,[],全职,4210670,4k-8k,1-3年
,郑州,广州佰聆信息科技有限公司,佰聆数据,150-500人,2018/5/21 9:48,中原区,本科,数据服务,[],全职,3876313,5k-10k,1-3年
['秦岭路'],郑州,郑州赛驰计算机科技有限公司,郑州赛驰计算机科技有限公司,50-150人,2018/5/22 10:56,中原区,本科,移动互联网,[],全职,4537164,7k-8k,1-3年
,郑州,北京动量科技有限责任公司,动量科技,50-150人,2018/5/11 9:41,郑东新区,本科,"数据服务,硬件","['客服', 'AE', '售后']",全职,4199703,3k-6k,不限
,郑州,河南中原消费金融股份有限公司,中原消费金融,50-150人,2018/5/8 11:25,中原区,本科,"移动互联网,金融","['金融', '产品经理', '产品设计', '系统分析']",全职,4102745,10k-20k,3-5年
,郑州,深圳市长亮科技股份有限公司,长亮科技,2000人以上,2018/5/2 7:38,郑东新区,硕士,企业服务,[],全职,4103832,8K-15K,1-3年
,郑州,中移在线服务有限公司,中移在线服务有限公司,2000人以上,2018/5/22 9:42,高新区,本科,移动互联网,[],全职,4063564,10k-20k,1-3年
,郑州,河南中原消费金融股份有限公司,中原消费金融,50-150人,2018/5/8 11:25,中原区,本科,"移动互联网,金融","['银行', '征信', '大数据', '风控', '量化']",全职,4102744,10k-20k,3-5年
,郑州,中移在线服务有限公司,中移在线服务有限公司,2000人以上,2018/5/22 9:42,高新区,本科,移动互联网,"['教育', '数据挖掘', 'SPSS']",全职,3975218,12k-24k,3-5年
,郑州,中移在线服务有限公司,中移在线服务有限公司,2000人以上,2018/5/22 9:42,高新区,本科,移动互联网,[],全职,4483586,10k-20k,3-5年
,西安,西安亚购信息科技有限公司,美国亚米网,50-150人,2018/5/23 9:55,高新技术产业开发区,大专,"电子商务,O2O",[],全职,2353221,4k-8k,1-3年
,西安,西安贝业思数据智能技术服务有限公司,贝业思,15-50人,2018/5/23 15:38,高新技术产业开发区,本科,"数据服务,移动互联网",[],实习,4037498,2k-4k,应届毕业生
,西安,北京融嘉合创科技有限公司,融嘉合创,50-150人,2018/5/18 14:31,高新技术产业开发区,本科,"金融,数据服务","['银行', '数据挖掘', 'BI']",全职,4531019,6k-10k,3-5年
,西安,北京先进数通信息技术股份公司武汉分公司,北京先进数通,500-2000人,2018/4/23 10:07,莲湖区,本科,"金融,数据服务","['银行', 'Java', '数据库', 'oracle']",全职,4462521,4k-8k,不限
,西安,陕西司集能源科技有限公司,司集能源科技,50-150人,2018/5/21 9:40,高新技术产业开发区,大专,"O2O,电子商务",[],全职,4218470,5k-7k,1-3年
"['莲湖公园', '北大街', '青年路']",西安,华院分析技术（上海）有限公司,华院分析,50-150人,2018/5/21 14:55,莲湖区,本科,数据服务,[],全职,1029039,8k-10k,3-5年
,西安,西安美林电子有限责任公司,美林数据,150-500人,2018/5/22 8:35,高新技术产业开发区,本科,数据服务,[],全职,1288457,6k-12k,1-3年
"['旺座现代城', '唐延路', '唐延路']",西安,北京车到网络科技有限公司,车到网络,150-500人,2018/5/8 14:24,雁塔区,本科,"移动互联网,O2O",[],全职,4522371,5k-6k,不限
,西安,西安康融房地产营销策划有限责任公司,康融房产,50-150人,2018/5/15 14:47,雁塔区,本科,"企业服务,数据服务",[],全职,4572791,4k-6k,1-3年
,西安,北京神州绿盟信息安全科技股份有限公司,绿盟科技,500-2000人,2018/5/23 9:17,雁塔区,本科,信息安全,[],实习,3992799,2k-4k,不限
"['沣惠南路', '唐延路', '唐延路']",西安,深圳优克云联科技有限公司,优克联,500-2000人,2018/5/23 10:56,高新技术产业开发区,本科,移动互联网,[],全职,4355086,10k-20k,5-10年
"['光华路', '高新路', '高新路']",西安,北京西普阳光教育科技股份有限公司,西普教育,150-500人,2018/5/22 10:11,高新技术产业开发区,本科,"教育,移动互联网",[],全职,4415504,12k-15k,5-10年
"['旺座现代城', '唐延路', '唐延路']",西安,北京车到网络科技有限公司,车到网络,150-500人,2018/5/8 14:24,雁塔区,本科,"移动互联网,O2O",[],全职,4522390,5k-6k,不限
,武汉,武汉智领云科技有限公司,智领云,15-50人,2018/5/23 12:15,东湖新技术开发区,本科,"数据服务,移动互联网",[],全职,2716397,10k-20k,3-5年
['流芳'],武汉,北京榆钱投资管理有限公司,榆钱金融,150-500人,2018/5/23 9:50,江夏区,不限,金融,[],全职,2278838,4k-7k,不限
,武汉,湖北百旺金赋科技有限公司,百旺金赋,150-500人,2018/5/23 10:47,东湖新技术开发区,本科,"移动互联网,其他",[],全职,4587873,7k-14k,1-3年
,武汉,优品财富管理有限公司,优品财富管理有限公司,500-2000人,2018/5/22 18:11,东湖新技术开发区,本科,金融,[],全职,4573757,7k-13k,3-5年
['南湖'],武汉,武汉掌游科技有限公司,掌游科技,150-500人,2018/5/23 8:56,洪山区,大专,"移动互联网,游戏","['媒体', '大数据', '数据挖掘']",全职,4460117,5k-10k,1-3年
,武汉,湖北盛天网络技术股份有限公司,盛天网络,500-2000人,2018/5/22 13:32,东湖新技术开发区,本科,"游戏,文化娱乐","['媒体', '商业', '大数据', 'SPSS']",全职,4517954,6k-8k,1-3年
,武汉,贵阳高登世德金融科技有限公司,高登世德金融科技,50-150人,2018/5/23 9:27,武昌区,本科,"金融,数据服务","['金融', '量化', 'SQ']",实习,4370360,1k-2k,应届毕业生
,武汉,武汉微派网络科技有限公司,微派,50-150人,2018/5/21 10:14,东湖新技术开发区,本科,社交网络,[],全职,4385214,15k-25k,3-5年
['光谷'],武汉,武汉世纪金桥安全技术有限公司,金桥科技,50-150人,2018/5/22 15:30,东湖新技术开发区,不限,"移动互联网,信息安全",[],全职,3325896,7k-10k,不限
"['光谷', '鲁巷', '关山']",武汉,武汉金豆医疗数据科技有限公司,武汉金豆,50-150人,2018/5/21 15:30,洪山区,本科,"医疗健康,数据服务",[],全职,4370367,8k-15k,不限
['丁字桥'],武汉,武汉中科图灵科技有限公司,中科图灵,15-50人,2018/5/21 17:49,武昌区,本科,"移动互联网,电子商务",[],全职,4179704,10k-20k,3-5年
"['西北湖', '北湖', '建设大道']",武汉,禾苗（武汉）信息技术有限公司,禾苗（武汉）信息技术有限公司,15-50人,2018/5/18 10:31,江汉区,本科,电子商务,[],全职,4435709,10k-16k,3-5年
,武汉,北京开科唯识技术有限公司,开科唯识,500-2000人,2018/5/11 11:29,武昌区,本科,金融,[],全职,4101696,5k-8k,1-3年
,武汉,武汉麦达电子有限公司,麦达集团,50-150人,2018/5/23 10:47,东湖新技术开发区,本科,"数据服务,企业服务","['教育', '数据挖掘', 'SPSS']",全职,4576717,4k-8k,3-5年
"['流芳', '流芳']",武汉,顺丰科技有限公司,顺丰科技有限公司,500-2000人,2018/5/21 17:17,江夏区,本科,"移动互联网,电子商务",[],全职,3777433,10k-20k,3-5年
"['珞南', '珞狮南路', '南湖']",武汉,武汉掌游科技有限公司,掌游科技,150-500人,2018/5/22 10:11,洪山区,大专,"移动互联网,游戏",[],全职,4349351,5k-10k,1-3年
"['关山', '光谷', '鲁巷']",武汉,湖北盛天网络技术股份有限公司,盛天网络,500-2000人,2018/5/14 17:29,东湖新技术开发区,本科,"游戏,文化娱乐",[],全职,3871660,8k-15k,3-5年
,武汉,武汉极意网络科技有限公司,极验,50-150人,2018/5/23 9:43,东湖新技术开发区,本科,"信息安全,数据服务",[],全职,2921720,9k-18k,应届毕业生
"['鲁巷', '光谷', '关山']",武汉,武汉雕龙医疗数据服务股份有限公司,雕龙医疗软件,50-150人,2018/5/21 10:52,洪山区,大专,"移动互联网,数据服务",[],全职,4591286,8k-15k,不限
,武汉,武汉东浦信息技术有限公司,东浦信息,500-2000人,2018/5/21 13:45,武汉经济技术开发区,本科,"企业服务,信息安全","['汽车', '高级', '数据挖掘', '大数据', 'SPSS']",全职,4252395,10k-15k,3-5年
"['关山', '光谷', '鲁巷']",武汉,武汉斗鱼网络科技有限公司,斗鱼直播,2000人以上,2018/5/14 11:21,洪山区,本科,移动互联网,"['移动互联网', '文化娱乐']",全职,1900559,8k-15k,1-3年
,武汉,湖北良品铺子食品工业有限公司,良品铺子,2000人以上,2018/5/19 9:19,江汉区,本科,"电子商务,O2O",[],全职,4403330,6k-8k,不限
['流芳'],武汉,回收哥（武汉）互联网有限公司,回收哥（武汉）互联网有限公司,50-150人,2018/5/22 10:26,东湖新技术开发区,本科,"其他,O2O",[],全职,4021100,7k-12k,1-3年
"['劳动', '车站', '建设大道']",武汉,武汉武房网信息服务有限公司,武房网,15-50人,2018/5/14 8:58,江汉区,本科,移动互联网,"['旅游', '专员', '统计']",全职,3702692,3k-5k,不限
,武汉,九州通医药集团股份有限公司,九州通医药集团股份有限公司,2000人以上,2018/5/18 14:49,汉阳区,大专,电子商务,"['电商', '数据运营', 'SPSS', '数据管理', '数据报表']",全职,4368122,4k-8k,1-3年
,武汉,武汉欧普威科技有限公司,极目,50-150人,2018/5/22 16:23,东湖新技术开发区,本科,"移动互联网,硬件","['物流', '大数据', '数据挖掘']",全职,4165864,8k-15k,1-3年
,武汉,顺丰科技有限公司,顺丰科技有限公司,500-2000人,2018/5/21 17:17,东湖新技术开发区,本科,"移动互联网,电子商务",[],全职,4100331,12k-24k,3-5年
,武汉,武汉国信映盛互动技术有限公司,国信映盛,150-500人,2018/5/21 14:50,东湖新技术开发区,本科,"移动互联网,广告营销",[],全职,4600866,6k-12k,1-3年
['金银湖'],武汉,凯迪生态环境科技股份有限公司,武汉凯迪,2000人以上,2018/4/28 18:05,东西湖区,本科,其他,[],全职,4399383,8k-15k,1-3年
"['中北路', '东湖路', '水果湖']",武汉,安居客集团,安居客,500-2000人,2018/5/23 10:37,武昌区,本科,"移动互联网,生活服务",[],全职,4532828,10k-16k,5-10年
,武汉,九州通医药集团股份有限公司,九州通医药集团股份有限公司,2000人以上,2018/5/14 15:47,汉阳区,本科,电子商务,[],全职,4413172,5k-7k,3-5年
"['光谷', '关山']",武汉,北京神州绿盟信息安全科技股份有限公司,绿盟科技,500-2000人,2018/5/8 16:11,洪山区,本科,信息安全,"['信息安全', '数据挖掘', '逆向']",全职,4349476,10k-20k,不限
,武汉,武汉简图信息科技有限公司,简图电商,150-500人,2018/5/7 14:35,东西湖区,大专,电子商务,[],全职,4470195,3k-6k,1-3年
"['关山', '光谷', '鲁巷']",武汉,武汉斗鱼网络科技有限公司,斗鱼直播,2000人以上,2018/5/14 11:21,洪山区,本科,移动互联网,"['直播', 'SPSS', '用户研究']",全职,3183565,8k-15k,不限
['徐东'],武汉,北京拓普丰联信息工程有限公司,拓普网络,150-500人,2018/5/21 9:20,武昌区,本科,移动互联网,[],全职,4233485,10k-15k,5-10年
,武汉,北京摩拜科技有限公司,mobike摩拜单车,150-500人,2018/5/9 17:11,武汉经济技术开发区,本科,移动互联网,[],全职,4545278,10k-20k,3-5年
"['光谷', '鲁巷', '关山']",武汉,武汉小药药医药科技有限公司,药帮忙,500-2000人,2018/5/23 13:36,东湖新技术开发区,本科,医疗健康,"['移动互联网', '高级', '大数据', '专员', 'SPSS']",全职,4253438,5k-10k,3-5年
"['光谷', '关山', '南湖']",武汉,传神语联网网络科技股份有限公司,传神,500-2000人,2018/5/23 10:24,东湖新技术开发区,本科,电子商务,[],全职,4231413,12k-18k,3-5年
,武汉,武汉今天梦想商贸有限公司,Today今天连锁便利,500-2000人,2018/5/22 19:53,硚口区,本科,生活服务,"['电商', '高级', 'SPSS']",全职,4392045,6k-12k,3-5年
,武汉,武汉斗鱼网络科技有限公司,斗鱼直播,2000人以上,2018/5/14 11:21,洪山区,本科,移动互联网,[],全职,4517285,15k-30k,5-10年
['徐东'],武汉,北京拓普丰联信息工程有限公司,拓普网络,150-500人,2018/5/21 9:20,武昌区,本科,移动互联网,[],全职,4235467,6k-10k,1-3年
,南宁,云宝宝大数据产业发展有限责任公司,云宝宝,50-150人,2018/5/11 14:00,青秀区,本科,移动互联网,[],全职,3759574,8k-10k,3-5年
,南宁,广西云锋信息科技有限公司,云锋信息科技,15-50人,2018/4/24 9:10,青秀区,本科,数据服务,[],全职,4264846,5k-10k,1-3年
,南宁,中国—东盟信息港股份有限公司,中国东信,150-500人,2018/5/19 9:47,,本科,"数据服务,金融",[],全职,1988798,8k-14k,3-5年
,南宁,中国—东盟信息港股份有限公司,中国东信,150-500人,2018/5/19 9:47,良庆区,本科,"数据服务,金融",[],全职,1980770,11k-22k,5-10年
,南宁,中国—东盟信息港股份有限公司,中国东信,150-500人,2018/5/19 9:47,良庆区,本科,"数据服务,金融","['云计算', '数据挖掘']",全职,4224120,11k-22k,3-5年
,海口,上海网达软件股份有限公司,网达软件,500-2000人,2018/5/23 10:21,龙华区,不限,"移动互联网,电子商务",[],全职,4598823,4k-7k,不限
,海口,北京艾雷管理咨询有限公司,清科集团,150-500人,2018/5/21 11:24,龙华区,本科,金融,"['金融', '统计', 'SPSS']",全职,4349645,3k-4k,1-3年
,重庆,重庆易宠科技有限公司,重庆易宠科技有限公司,500-2000人,2018/5/20 15:46,渝北区,本科,电子商务,"['电商', 'SPSS', 'sas']",全职,2816257,8k-10k,3-5年
